2023-02-04 08:26:35,465: Fetching Zamorak Stats for Group Size = 3
2023-02-04 11:00:30,646: Total Teams: 7063
2023-02-04 11:00:30,646: Total Unique Players: 5252
+--------------+-------+----------------+
|     Name     | Count | Highest Enrage |
|   V Y C E    |   5   |      560       |
| Laffing Dog  |   5   |      560       |
|  AngryyDad   |   5   |      550       |
|  Jr gosimer  |   5   |      540       |
|  Baka Oden   |   5   |      530       |
|  Leonadiis   |   5   |      530       |
|    Kando     |   5   |      520       |
|   Blaziken   |   5   |      520       |
|   Sushie69   |   5   |      520       |
|   Scullpy    |   5   |      520       |
|    Tomaat    |   5   |      510       |
|     J od     |   5   |      510       |
|  Blakeland   |   5   |      510       |
|    Merian    |   5   |      510       |
|  Magic Koda  |   5   |      510       |
|    G3ralt    |   5   |      510       |
|  Tiny Birbs  |   5   |      510       |
| Slicersigil  |   5   |      501       |
| GodTrickster |   5   |      500       |
|  bladeland   |   5   |      500       |
| IronArchive  |   5   |      500       |
|     Dmv0     |   5   |      500       |
| auroracat54  |   5   |      500       |
|  DerpDerp21  |   5   |      500       |
|  Pulp Runs   |   5   |      500       |
|   Andreew    |   5   |      500       |
|    Vusli     |   5   |      500       |
|    mccree    |   5   |      500       |
| Overprepare  |   5   |      500       |
|     Goso     |   5   |      500       |
|   Glooping   |   5   |      500       |
| elysianfiree |   5   |      500       |
|    Hyneee    |   5   |      500       |
|    Sept96    |   5   |      500       |
|    ddumb     |   5   |      500       |
|     R a1     |   5   |      500       |
| OldDirtyDave |   5   |      500       |
|   Mahfoud    |   5   |      500       |
|   Xero 0_0   |   5   |      500       |
|    DN er     |   5   |      500       |
|  rain check  |   5   |      500       |
|     shwt     |   5   |      500       |
| Timelord RS  |   5   |      500       |
|   K ratos    |   5   |      500       |
|   Yazhgarr   |   5   |      500       |
|   Sherloxx   |   5   |      500       |
|  Kinky Bee   |   5   |      500       |
|     Dyns     |   5   |      500       |
|  Moistman5   |   5   |      500       |
| Useless Adc  |   5   |      500       |
| Bottomin Out |   5   |      500       |
|  Carpe Diem  |   5   |      500       |
|    classy    |   5   |      500       |
| Kai Hiwatari |   5   |      500       |
|  smithy105   |   5   |      500       |
|  Rotte far   |   5   |      500       |
|   SyriIiic   |   5   |      500       |
|   Le Bunny   |   5   |      500       |
|     Eozm     |   5   |      500       |
| 99 AFK Cape  |   5   |      500       |
|    JUMP o    |   5   |      500       |
| SmackQueenm  |   5   |      500       |
|   Preguica   |   5   |      500       |
|  Prince Mts  |   5   |      500       |
|     Whey     |   5   |      500       |
|    Sassiy    |   5   |      500       |
|  muzzY doN   |   5   |      500       |
|   lucretiA   |   5   |      500       |
|   Irelands   |   5   |      500       |
|    Nichzu    |   5   |      500       |
|    Yarack    |   5   |      500       |
|   Primeiro   |   5   |      500       |
| Serbian Man  |   5   |      500       |
| Yea Its Bodo |   5   |      500       |
|   Dellevis   |   5   |      500       |
|   Hongerig   |   5   |      500       |
| Lvl 100 Dorb |   5   |      500       |
|  Fake Frown  |   5   |      500       |
|  Cepherrous  |   5   |      500       |
| Two Poptarts |   5   |      500       |
|   G_Thell    |   5   |      500       |
|   Finiziin   |   5   |      500       |
|  Ajm Linkle  |   5   |      500       |
|    Mr Stu    |   5   |      500       |
|   Phe0niX    |   5   |      500       |
|   A3Gingy    |   5   |      500       |
|   luck wen   |   5   |      500       |
| killing boys |   5   |      500       |
|   Vivera99   |   5   |      500       |
|   febundy    |   5   |      500       |
| DoggoBandito |   5   |      500       |
|   Im Taken   |   5   |      500       |
| PvM Knakarn  |   5   |      500       |
| Ruthlace2021 |   5   |      500       |
| Dark world3  |   5   |      500       |
|  Irown Loo   |   5   |      500       |
|    Monse     |   5   |      500       |
|   K rusty    |   5   |      490       |
|   28Grams    |   5   |      410       |
|  RaiseOnce   |   5   |      400       |
|    groony    |   5   |      400       |
| Annihilator9 |   5   |      400       |
| Kevin in Rs  |   5   |      400       |
|    Ginbo     |   5   |      350       |
|    Hjonk     |   5   |      320       |
|   Renerog    |   5   |      320       |
|   K A Z O    |   5   |      310       |
|   Y Dusty    |   5   |      300       |
|    ceees     |   5   |      300       |
|    Krillz    |   5   |      300       |
|  just Zuko   |   5   |      300       |
|  its akiim   |   5   |      300       |
| Kotori Iida  |   5   |      300       |
|    Zubats    |   5   |      300       |
|  KnutInButt  |   5   |      300       |
| khall dr0g0  |   5   |      300       |
|   Vyreling   |   5   |      300       |
| Im Stephano  |   5   |      300       |
|    Re ol     |   5   |      300       |
|  ptkatalyst  |   5   |      300       |
|  Ticc Fish   |   5   |      300       |
| divinesafari |   5   |      300       |
|    Avory     |   5   |      300       |
| Papa Smurrff |   5   |      300       |
| clapcheeksz  |   5   |      300       |
|   Zed Raze   |   5   |      300       |
|  Milan Ale   |   5   |      260       |
|  Icky Micky  |   5   |      250       |
|  Swift One   |   5   |      250       |
|  Marcealio   |   5   |      250       |
|   Sleazey    |   5   |      250       |
|  Charlez220  |   5   |      250       |
|     V ol     |   5   |      250       |
|   Mc laren   |   5   |      250       |
|   te mamo    |   5   |      250       |
|   z Frank    |   5   |      250       |
|  Pan Kacper  |   5   |      240       |
| 0JPeterson0  |   5   |      240       |
|  FightKiln   |   5   |      240       |
| Foodneeded24 |   5   |      240       |
| cyno_is_lit  |   5   |      230       |
|  viktor2015  |   5   |      200       |
|   drab io    |   5   |      200       |
| Swan Filters |   5   |      200       |
|    Jakrem    |   5   |      200       |
|   ShaggyHW   |   5   |      200       |
|  Shakerboye  |   5   |      200       |
|    Szajna    |   5   |      200       |
| Frost Guthix |   5   |      200       |
|    Shiou     |   5   |      200       |
| sick of all  |   5   |      200       |
|    Bnopf     |   5   |      200       |
|  Zout Held   |   5   |      200       |
| Great Minds  |   5   |      200       |
| Coro Nation  |   5   |      200       |
|     gago     |   5   |      200       |
|     Trif     |   5   |      200       |
|  DryHummus   |   5   |      200       |
|   Marty I    |   5   |      200       |
|    lusea     |   5   |      200       |
| Kris Senior  |   5   |      200       |
|    23432     |   5   |      200       |
| balzmahoneys |   5   |      200       |
| Expired Food |   5   |      200       |
| Made N China |   5   |      200       |
|   zSlyfer    |   5   |      170       |
|   tkern23    |   5   |      130       |
|  Kingx1304   |   5   |      100       |
|    Cacpz     |   5   |      100       |
|    Aziwa     |   5   |      100       |
|    Zappy     |   5   |      100       |
| Tilty Doggo  |   5   |      100       |
|   Red Bomb   |   4   |      7560      |
|    Mr Bob    |   4   |      4080      |
|  Lady Elisa  |   4   |      4069      |
|   Allbania   |   4   |      4069      |
|    Katnub    |   4   |      4000      |
|    senie     |   4   |      4000      |
|    Saynn     |   4   |      4000      |
|    Palkia    |   4   |      4000      |
|    sanbe     |   4   |      2000      |
|    No one    |   4   |      2000      |
|  Absol Fan   |   4   |      2000      |
| Mykel J Fox  |   4   |      2000      |
|  Cheyne uK   |   4   |      2000      |
| Pianofreak2  |   4   |      2000      |
|  AudioInput  |   4   |      2000      |
| DerBaumhaus  |   4   |      2000      |
|  xTENTACI0N  |   4   |      2000      |
|   ZeQuYaa    |   4   |      2000      |
|    Treed     |   4   |      2000      |
| King Timaeus |   4   |      2000      |
|    Ybert     |   4   |      2000      |
|  Yae Mikowo  |   4   |      2000      |
|  Wumbonian   |   4   |      1999      |
|    Ryuji     |   4   |      1660      |
|     Jask     |   4   |      1580      |
|     xFly     |   4   |      1080      |
| CG Flamingo  |   4   |      1040      |
|     Kwin     |   4   |      1000      |
|      LC      |   4   |      1000      |
| Capabiliity  |   4   |      1000      |
|    Chrash    |   4   |      1000      |
| Trishkelion  |   4   |      1000      |
| Lucker Daddy |   4   |      1000      |
|   Zellfire   |   4   |      1000      |
|  Jake Adex   |   4   |      1000      |
|   Sastrix    |   4   |      1000      |
|     NZLB     |   4   |      1000      |
|     Yai      |   4   |      1000      |
|   Dethium    |   4   |      1000      |
|  Zensithar   |   4   |      1000      |
|     proe     |   4   |      1000      |
|  Vile MKII   |   4   |      1000      |
|    Jragon    |   4   |      1000      |
| D a n n y y  |   4   |      1000      |
|  HOTS JOSH   |   4   |      1000      |
| I Lick Hobos |   4   |      1000      |
|     Isha     |   4   |      1000      |
|   Spud2032   |   4   |      900       |
|  Bongobloke  |   4   |      900       |
|    Hessen    |   4   |      900       |
| MagoDBatalla |   4   |      870       |
|  so idiotic  |   4   |      840       |
|  Flamestar   |   4   |      820       |
| Bruzzer Mini |   4   |      780       |
|     Levi     |   4   |      780       |
|   Caranan    |   4   |      770       |
|    Speedi    |   4   |      750       |
|  Hazemeres   |   4   |      750       |
|  Get smart   |   4   |      740       |
|  Sir Brammy  |   4   |      720       |
|     Amps     |   4   |      710       |
|   mini ass   |   4   |      700       |
|   Gul Saft   |   4   |      700       |
| Angelz Wrath |   4   |      680       |
|   Paolognp   |   4   |      680       |
|  Iron Urby   |   4   |      660       |
|     DBP      |   4   |      650       |
|     Pim      |   4   |      640       |
|  Alexandre   |   4   |      640       |
|    Ringen    |   4   |      620       |
|    Cupide    |   4   |      620       |
|  FlameRAF69  |   4   |      610       |
|  World chat  |   4   |      600       |
|   Epok No1   |   4   |      600       |
|  Garion308   |   4   |      600       |
| Miseriicorde |   4   |      570       |
|     Gabo     |   4   |      570       |
|  Miner49er   |   4   |      570       |
| Jandlaas247  |   4   |      570       |
|     AJQ8     |   4   |      560       |
|   Yak Yak    |   4   |      555       |
| Visievangen1 |   4   |      550       |
|  Not Vicky   |   4   |      550       |
|   tbf tho    |   4   |      550       |
| Jager Candy  |   4   |      550       |
|  Im Spardan  |   4   |      550       |
|  M E R E L   |   4   |      540       |
|  Rayquaza44  |   4   |      540       |
|    Z eref    |   4   |      540       |
| TheWrongName |   4   |      530       |
|    Basier    |   4   |      530       |
|  Battlekind  |   4   |      530       |
|  i cba ffs   |   4   |      510       |
|  Meme Girl   |   4   |      510       |
|  Hydro Pump  |   4   |      510       |
| Hello Im Tom |   4   |      510       |
|   Simotas    |   4   |      510       |
| SquareTrash  |   4   |      510       |
|     Ud0m     |   4   |      509       |
|  Rahkatykki  |   4   |      504       |
| XIII Reasons |   4   |      501       |
|   Wes ley    |   4   |      501       |
|  PEDRAO 365  |   4   |      501       |
|  Big Dummy   |   4   |      500       |
| GreenCorner  |   4   |      500       |
|   Jade 15    |   4   |      500       |
|     Kowi     |   4   |      500       |
| Heksjesproet |   4   |      500       |
|     Mage     |   4   |      500       |
| MainsAreBeta |   4   |      500       |
|     Duk      |   4   |      500       |
|   Icarian    |   4   |      500       |
|  Fractured   |   4   |      500       |
|    Soluck    |   4   |      500       |
|    Yngvee    |   4   |      500       |
|    Nomak     |   4   |      500       |
| I Call Dibs  |   4   |      500       |
|  Daddi Dark  |   4   |      500       |
|  Netromelo   |   4   |      500       |
| TimeToMoveOn |   4   |      500       |
|   Kamista    |   4   |      500       |
|  Die Alive   |   4   |      500       |
|   Mr Slay    |   4   |      500       |
|  Kahmadant   |   4   |      500       |
|  Snakey RS   |   4   |      500       |
|    Zavje     |   4   |      500       |
| GNOME CHlLD  |   4   |      500       |
|    Malty     |   4   |      500       |
|   poop lol   |   4   |      500       |
|    Lunies    |   4   |      500       |
|   Fooliish   |   4   |      500       |
|     Asot     |   4   |      500       |
|  Broke Luck  |   4   |      500       |
|   Maliiii    |   4   |      500       |
|    Poswar    |   4   |      500       |
|  Hypercrazy  |   4   |      500       |
|   RsDiddy    |   4   |      500       |
| AmusedDragon |   4   |      500       |
| EasyStakesRs |   4   |      500       |
|    Zappa     |   4   |      500       |
|  weeeniehut  |   4   |      500       |
|    Sullu     |   4   |      500       |
| rly heck it  |   4   |      500       |
|    Phil_7    |   4   |      500       |
|   II Kuro    |   4   |      500       |
|  Coco Rocks  |   4   |      500       |
| WoLfBoyMogLi |   4   |      500       |
|  SenpaiPvM   |   4   |      500       |
| JesusLover45 |   4   |      500       |
|    pulubi    |   4   |      500       |
| rs for gainz |   4   |      500       |
| Midnite sin  |   4   |      500       |
|   Valar Do   |   4   |      500       |
| Pinky Swear  |   4   |      500       |
|   Jaydonn    |   4   |      500       |
|     AXVD     |   4   |      500       |
|   RsLegit    |   4   |      500       |
| Sleepy Ganyu |   4   |      500       |
| Matrix Code  |   4   |      500       |
|    snarls    |   4   |      500       |
|    Zod I     |   4   |      500       |
|    1mxrk     |   4   |      500       |
| Soggy Pillow |   4   |      500       |
|  Tommy who   |   4   |      500       |
| Chtheilist2  |   4   |      500       |
| White Caviar |   4   |      500       |
|   David93    |   4   |      500       |
|   Deadlox1   |   4   |      500       |
|  Stormy xD   |   4   |      500       |
|  Gong Head   |   4   |      500       |
|     VR 6     |   4   |      500       |
|  Maple Logs  |   4   |      500       |
|  Dat Torva   |   4   |      500       |
|  a pokeball  |   4   |      500       |
|   Lysippe    |   4   |      500       |
|    Rad S     |   4   |      500       |
|     NLH      |   4   |      500       |
| Beast Powerz |   4   |      500       |
|   ZywOo420   |   4   |      500       |
|    taleyy    |   4   |      500       |
|  Sycophant   |   4   |      500       |
|   JJCrank    |   4   |      500       |
| Hebrew Carl  |   4   |      500       |
| Mortemby187  |   4   |      500       |
|  Trav is Me  |   4   |      500       |
|   Inohill    |   4   |      500       |
| Q Fighter Q  |   4   |      500       |
| Doom Of Thot |   4   |      500       |
| ZoldyckZeno  |   4   |      500       |
|    H T D     |   4   |      500       |
|    Follow    |   4   |      500       |
|   Chikaka    |   4   |      500       |
|   wen luck   |   4   |      500       |
|   Mr Chin    |   4   |      500       |
|   Rowan131   |   4   |      500       |
|   Carrissy   |   4   |      500       |
|   Awaiyume   |   4   |      500       |
|  A R G O X   |   4   |      500       |
|    Niella    |   4   |      500       |
|   A r r y    |   4   |      500       |
|  Ya Cringe   |   4   |      500       |
|    Dende     |   4   |      500       |
| SunnyBadBoy  |   4   |      500       |
|  Creatures   |   4   |      500       |
|  IronOnion   |   4   |      500       |
| NootWhingeM8 |   4   |      500       |
| HappyScaping |   4   |      500       |
|    ogers     |   4   |      500       |
| Man Killa77  |   4   |      500       |
|  556mm_NATO  |   4   |      500       |
| Tapes Lover  |   4   |      500       |
|   herogui    |   4   |      500       |
|    Nyxsi     |   4   |      500       |
|   Ensconce   |   4   |      499       |
|     Xomb     |   4   |      499       |
|  dispersing  |   4   |      470       |
|    Kahva     |   4   |      410       |
|  Willogent   |   4   |      410       |
|    Kawdie    |   4   |      410       |
| Menor da VK  |   4   |      400       |
|   Boaunty    |   4   |      400       |
|   Bye RS3    |   4   |      400       |
|  GlitchyBox  |   4   |      400       |
|   Camareto   |   4   |      390       |
|  Mech Chin   |   4   |      390       |
|   Felpeti    |   4   |      390       |
| goth mommies |   4   |      380       |
| interstellr  |   4   |      360       |
|     Z A0     |   4   |      350       |
|    Indars    |   4   |      350       |
|  AlolanBig   |   4   |      350       |
|  blub blub   |   4   |      330       |
|    Mheka     |   4   |      330       |
|  kurromaru   |   4   |      330       |
|  Im Gimble   |   4   |      330       |
|   Mr Rushy   |   4   |      320       |
|   Sabarath   |   4   |      320       |
| choobcutter  |   4   |      320       |
| Im Fly Boii  |   4   |      320       |
|     Naql     |   4   |      300       |
| Greater Russ |   4   |      300       |
|  Zesty Yeti  |   4   |      300       |
|  Dps Mafia   |   4   |      300       |
|  Just Eswar  |   4   |      300       |
|   Lazyeye    |   4   |      300       |
|    Alfer     |   4   |      300       |
|  Kathundron  |   4   |      300       |
| tigerrclawz  |   4   |      300       |
|  o skilz o   |   4   |      300       |
| PuddleSnake  |   4   |      300       |
|    Miiley    |   4   |      300       |
| Silent Wolf  |   4   |      300       |
|  Ascendance  |   4   |      300       |
|    Dalest    |   4   |      300       |
|  On3 piece   |   4   |      300       |
| super nerds  |   4   |      300       |
|  Past Joys   |   4   |      300       |
|   Imran E    |   4   |      300       |
|    Aucks     |   4   |      300       |
|   Frenguin   |   4   |      300       |
| swiftstyles  |   4   |      300       |
|   AA123211   |   4   |      300       |
|  IceRescue   |   4   |      290       |
|   Diogo J    |   4   |      280       |
|  Meow force  |   4   |      270       |
|  Iron Basti  |   4   |      260       |
|  Iron Pazu   |   4   |      260       |
|   meepmeep   |   4   |      250       |
|     Lilz     |   4   |      250       |
|   Marshull   |   4   |      250       |
|   inboxed    |   4   |      250       |
| Hams It Over |   4   |      250       |
|   Nuclaer    |   4   |      250       |
|   Lolico n   |   4   |      240       |
|    9ckii     |   4   |      240       |
|   0G King    |   4   |      240       |
|   im blek    |   4   |      230       |
|     argb     |   4   |      210       |
|  Pogmathon   |   4   |      210       |
|  Stuman131   |   4   |      200       |
|     Zift     |   4   |      200       |
|   Speddii    |   4   |      200       |
|    Merxah    |   4   |      200       |
|    applez    |   4   |      200       |
|  Nex Videos  |   4   |      200       |
|  VayneMayne  |   4   |      200       |
|     zJoe     |   4   |      200       |
|    Porrim    |   4   |      200       |
|     Hiaa     |   4   |      200       |
|    HoAxB     |   4   |      200       |
|  Firedog294  |   4   |      200       |
|    Teffy     |   4   |      200       |
|   zam meh    |   4   |      200       |
|   Amantia    |   4   |      200       |
| Brandon Joel |   4   |      200       |
|     ieli     |   4   |      200       |
| ECB GO BRRR  |   4   |      200       |
| SaltyTheNoob |   4   |      200       |
| Ali Da Jelly |   4   |      200       |
|  Papa Toddy  |   4   |      200       |
|    Luukas    |   4   |      200       |
|  Ehrengurke  |   4   |      200       |
|      9w      |   4   |      200       |
|  mcremaster  |   4   |      200       |
|    Stilo     |   4   |      200       |
|   Stunpool   |   4   |      200       |
|    Ham0di    |   4   |      200       |
| PixelForReal |   4   |      200       |
|    iMesut    |   4   |      200       |
| Spider Sumit |   4   |      200       |
| bugsmoney312 |   4   |      200       |
|    Odywon    |   4   |      200       |
|  sad boi c   |   4   |      200       |
|   Debtsky    |   4   |      200       |
|   Stop602    |   4   |      200       |
|  EvilDonkey  |   4   |      200       |
|    Magsie    |   4   |      200       |
|     Duhs     |   4   |      200       |
|  yeetdix321  |   4   |      200       |
| Holywarrior  |   4   |      200       |
| LunaLunatic  |   4   |      200       |
| losst loofa  |   4   |      200       |
| PapiFrandell |   4   |      200       |
|    payout    |   4   |      200       |
|  Toro Man 9  |   4   |      200       |
| Rick anMorty |   4   |      200       |
| OMG Its John |   4   |      200       |
|  Merideous   |   4   |      200       |
| TotallyKyle  |   4   |      200       |
| Hyper Sprite |   4   |      200       |
|   Lootbeam   |   4   |      200       |
| Pook Jankson |   4   |      200       |
|  Obliviosly  |   4   |      200       |
|  ProSKatona  |   4   |      200       |
|    Jhunt     |   4   |      200       |
|    Feeh z    |   4   |      200       |
| Nights Light |   4   |      200       |
|    im jef    |   4   |      200       |
|  Philstergx  |   4   |      200       |
|  iEatRocks   |   4   |      200       |
|   Chibii x   |   4   |      200       |
|  Niobe Labs  |   4   |      190       |
|   3dzinho    |   4   |      150       |
|    Ni ck     |   4   |      140       |
|    Giblo     |   4   |      130       |
|  Mask R Aid  |   4   |      100       |
|    Kzysh     |   4   |      100       |
| Fajny Chlop  |   4   |      100       |
|    Spirg     |   4   |      100       |
|   Mme noel   |   4   |      100       |
|   Okktaen    |   4   |      100       |
|  Emma Kitty  |   4   |      100       |
|  benzovert   |   4   |      100       |
|    Ayamia    |   4   |      100       |
|  Rat Nanny   |   4   |      100       |
|   last gp    |   4   |      100       |
|   Purexed    |   4   |      100       |
| wild Latias  |   4   |      100       |
|     Near     |   4   |      100       |
| Bilbob Took  |   4   |      100       |
|   HUTAOJOY   |   3   |      7850      |
|  A K U L A   |   3   |      5555      |
|    suhlly    |   3   |      4080      |
|   Herbito    |   3   |      4070      |
|   Mz30fast   |   3   |      4040      |
|   Kibbium    |   3   |      4020      |
|     Chai     |   3   |      4000      |
|    Dhiren    |   3   |      4000      |
| Ms Katarina  |   3   |      4000      |
|  hello bye   |   3   |      4000      |
| JewzillaYUM  |   3   |      4000      |
| Arthadox PVM |   3   |      4000      |
|    Piras     |   3   |      4000      |
|   Le Soul    |   3   |      4000      |
|    Asimo     |   3   |      4000      |
| Gnome Scarf  |   3   |      4000      |
|    Caphra    |   3   |      3500      |
|  noze hair   |   3   |      2010      |
|     Gioe     |   3   |      2000      |
|    Gerni     |   3   |      2000      |
|  Gabobriel   |   3   |      2000      |
|    P U P     |   3   |      2000      |
|    Zaklr     |   3   |      2000      |
|   Zephilip   |   3   |      2000      |
|  Invisions   |   3   |      2000      |
|     THK      |   3   |      2000      |
| lana rey del |   3   |      2000      |
|  Big Saddy   |   3   |      2000      |
|  Slain Aura  |   3   |      2000      |
|    Salem     |   3   |      2000      |
|  Holy Legos  |   3   |      2000      |
| Libertarian  |   3   |      2000      |
|   TheCamoX   |   3   |      1660      |
|    Urusai    |   3   |      1580      |
|   Sr Paisa   |   3   |      1320      |
|   Minstrel   |   3   |      1200      |
|    J O5 H    |   3   |      1068      |
|  Noo way g   |   3   |      1010      |
| Bloody Bogan |   3   |      1010      |
|  Eon Kitty   |   3   |      1000      |
|  Leevimursu  |   3   |      1000      |
|   cept me    |   3   |      1000      |
|   s v e n    |   3   |      1000      |
|  Magman213   |   3   |      1000      |
|   Loiri11    |   3   |      1000      |
|     A 75     |   3   |      1000      |
|     Sef      |   3   |      1000      |
| Lost my acc  |   3   |      1000      |
|   Gramr98    |   3   |      1000      |
|    3nqash    |   3   |      1000      |
|    Weezer    |   3   |      1000      |
|   Bae btw    |   3   |      1000      |
|    Medjey    |   3   |      1000      |
|    Askee     |   3   |      1000      |
| Mightkmssoon |   3   |      1000      |
| 7th dps pile |   3   |      1000      |
| Be Pawsitive |   3   |      1000      |
|  HalfMaxed   |   3   |      1000      |
| Runechuckie  |   3   |      920       |
|   Smutter    |   3   |      870       |
|   J00stie    |   3   |      850       |
|  Seedicidal  |   3   |      820       |
|    Brygo     |   3   |      810       |
|   Roodwan    |   3   |      810       |
|  Iron Telos  |   3   |      800       |
|   ifurypwn   |   3   |      770       |
|    Akaro     |   3   |      760       |
|   Zhongli    |   3   |      750       |
|   Buldo25    |   3   |      750       |
|     Gehn     |   3   |      750       |
| Throwfrog692 |   3   |      750       |
| Mirai Nikki  |   3   |      750       |
| SockWit Croc |   3   |      750       |
| 2girls1goose |   3   |      750       |
|   Gravyyy    |   3   |      750       |
|   R O E L    |   3   |      720       |
| Diamond Cane |   3   |      720       |
|  Zephinthsu  |   3   |      690       |
|     idek     |   3   |      690       |
|   Gigatrex   |   3   |      690       |
|     Jawi     |   3   |      680       |
|   Candyman   |   3   |      680       |
|  The Alien   |   3   |      660       |
|   Ainsley    |   3   |      650       |
|   Gsyangel   |   3   |      630       |
| Insane Dave  |   3   |      630       |
| Mr Kagemand  |   3   |      620       |
|   McHotty    |   3   |      610       |
|  GIGA N U T  |   3   |      610       |
|    Lazir     |   3   |      590       |
|  Chewbaccca  |   3   |      590       |
| Sir Patrickb |   3   |      590       |
|   Yimminy6   |   3   |      570       |
| Onlinevirus  |   3   |      570       |
|    Burbet    |   3   |      569       |
|  YukiKuran   |   3   |      569       |
|    Maeel     |   3   |      560       |
|     duwu     |   3   |      560       |
|  Kim Wilde   |   3   |      560       |
|  Cold Cory2  |   3   |      560       |
|  First Prod  |   3   |      550       |
| Fail Turtle  |   3   |      550       |
|   Brilhas    |   3   |      540       |
|    Dontre    |   3   |      540       |
|  Im Mathias  |   3   |      540       |
| Trout Smack  |   3   |      540       |
|    Add my    |   3   |      540       |
|   Ironhin    |   3   |      540       |
| OmniBalance  |   3   |      530       |
|     Qtea     |   3   |      530       |
|  Top_G_Geek  |   3   |      520       |
|   TradeMe    |   3   |      520       |
|    Shupa     |   3   |      510       |
|    Onyxia    |   3   |      510       |
|    Yoram     |   3   |      510       |
|   CowKing    |   3   |      510       |
| Tigerdudeboy |   3   |      510       |
|   Its Fray   |   3   |      510       |
|   Kipodkis   |   3   |      510       |
|   Sir Elfy   |   3   |      510       |
| Shiro n Kuro |   3   |      510       |
|    A X I     |   3   |      510       |
|   Evan1242   |   3   |      510       |
|    Vouti     |   3   |      504       |
|    Dr DPM    |   3   |      501       |
|  Pearlsigil  |   3   |      501       |
| nubcakes1234 |   3   |      501       |
| CantSoloKBD  |   3   |      501       |
|  flipp3456   |   3   |      501       |
|    M I W     |   3   |      500       |
| Guilhermitoo |   3   |      500       |
|    Kamesh    |   3   |      500       |
|   Poggles    |   3   |      500       |
|    Haxxz     |   3   |      500       |
| Begone Thok  |   3   |      500       |
|  El Karmah   |   3   |      500       |
|    tbcsdu    |   3   |      500       |
|  Stir Fried  |   3   |      500       |
|    Taliya    |   3   |      500       |
|  PauseChimp  |   3   |      500       |
|   Githoro    |   3   |      500       |
|   s erpeni   |   3   |      500       |
|   Jalahoop   |   3   |      500       |
|   Tetsuga2   |   3   |      500       |
|   Crayonz    |   3   |      500       |
|    Dinka     |   3   |      500       |
|   wont fun   |   3   |      500       |
|   M illsy    |   3   |      500       |
|    Coland    |   3   |      500       |
|    Milee     |   3   |      500       |
|  Tax Payer   |   3   |      500       |
| Frootloopss  |   3   |      500       |
| Conner 4Real |   3   |      500       |
|  potatokg3   |   3   |      500       |
|  BAD KOSHY   |   3   |      500       |
|    Kaigi     |   3   |      500       |
|  Oreokjeks   |   3   |      500       |
|    Xamler    |   3   |      500       |
|     FoKz     |   3   |      500       |
|   e ee eee   |   3   |      500       |
|  Sintha Six  |   3   |      500       |
|  dreamiest   |   3   |      500       |
|  Ovl golem   |   3   |      500       |
|  Siuuuicide  |   3   |      500       |
|   IM Yuli    |   3   |      500       |
| GhostedJones |   3   |      500       |
|   kera-kun   |   3   |      500       |
|    KimoRS    |   3   |      500       |
|     Yubi     |   3   |      500       |
| Cuddly Zebra |   3   |      500       |
|    Dexmi     |   3   |      500       |
|     Jkal     |   3   |      500       |
|    skurt     |   3   |      500       |
|    Spluxx    |   3   |      500       |
|     t xj     |   3   |      500       |
| LowLvlBanter |   3   |      500       |
|  Blyadrick   |   3   |      500       |
|  Lost Puppy  |   3   |      500       |
|   EndingV    |   3   |      500       |
|   M R O B    |   3   |      500       |
| gladdebalzak |   3   |      500       |
| Shadow Field |   3   |      500       |
| Chopped Cone |   3   |      500       |
|  TheRsFroob  |   3   |      500       |
| Titanium Log |   3   |      500       |
| waverly earp |   3   |      500       |
|    subwob    |   3   |      500       |
|    Alumat    |   3   |      500       |
|    Grico     |   3   |      500       |
| andyaskey20  |   3   |      500       |
| Tinyy Turtle |   3   |      500       |
|   AAdriAAn   |   3   |      500       |
|   xAmelia    |   3   |      500       |
| iNeedsJuice  |   3   |      500       |
| Am 1hitk0ed  |   3   |      500       |
| ICED OUT AL  |   3   |      500       |
|  Deadinside  |   3   |      500       |
|     Blp      |   3   |      500       |
|   Albirie    |   3   |      500       |
| Lava Dragons |   3   |      500       |
|   Aculary    |   3   |      500       |
|     Dzie     |   3   |      500       |
|  Lumbarbute  |   3   |      500       |
| Canadian Ken |   3   |      500       |
| ZaneDhampir  |   3   |      500       |
|  DupeScape   |   3   |      500       |
| So im Craig  |   3   |      500       |
| L u c e n a  |   3   |      500       |
|   Ahmanii    |   3   |      500       |
|    Reinis    |   3   |      500       |
|  I Love Y0U  |   3   |      500       |
|   Cypryana   |   3   |      500       |
|   Richson    |   3   |      500       |
| DanTheSpoon  |   3   |      500       |
| Lady Chelsea |   3   |      500       |
|   Magie 11   |   3   |      500       |
|  vinniecash  |   3   |      500       |
|   Aesiral    |   3   |      500       |
| Darth Andres |   3   |      500       |
| Agente 0014  |   3   |      500       |
| Ninja Nothin |   3   |      500       |
| Soundscapes  |   3   |      500       |
| DragginBalz  |   3   |      500       |
| No_Drop_Dan  |   3   |      500       |
|   TR samer   |   3   |      500       |
|  Joenampook  |   3   |      500       |
|   Dxnxex7    |   3   |      500       |
|    shiae     |   3   |      500       |
| el men0rsito |   3   |      500       |
|  Nurse Kate  |   3   |      500       |
| Smilesshadow |   3   |      500       |
|    Maxxy     |   3   |      500       |
| Magmortar66  |   3   |      500       |
| I Spel Rong  |   3   |      500       |
